5240	263	327	592	0.819	0.480	651.403	3.422	0	-1280	-1024	0.819	0.480	-1.000	-1.000	4
5260	264	338	620	0.819	0.480	647.138	3.422	0	-1280	-1024	0.534	0.483	-1.000	-1.000	4
5280	265	314	652	0.819	0.480	647.138	3.486	0	-1280	-1024	0.819	0.480	-1.000	-1.000	4
5300	266	344	609	0.819	0.480	647.138	3.434	0	-1280	-1024	0.819	0.480	-1.000	-1.000	4
5320	267	324	630	0.819	0.480	647.138	3.426	0	-1280	-1024	0.819	0.480	-1.000	-1.000	4
5340	268	307	633	0.819	0.480	647.138	3.319	0	-1280	-1024	0.819	0.480	-1.000	-1.000	4
5360	269	309	635	0.818	0.480	648.014	3.282	0	-1280	-1024	0.534	0.484	-1.000	-1.000	4
5380	270	397	624	0.818	0.480	648.014	3.212	0	-1280	-1024	0.818	0.480	-1.000	-1.000	4
5399	271	440	636	0.817	0.481	648.014	3.394	0	-1280	-1024	0.817	0.481	-1.000	-1.000	4
5419	272	422	612	0.817	0.481	648.014	3.264	0	665	578	0.532	0.484	660.763	2.859	0
5439	273	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
5459	274	-1280	-1024	0.817	0.481	-1.000	-1.000	4	-1280	-1024	0.532	0.484	-1.000	-1.000	4
5479	275	432	694	0.817	0.481	646.615	3.555	0	-1280	-1024	0.817	0.481	-1.000	-1.000	4
5499	276	410	643	0.817	0.481	646.615	3.412	0	651	609	0.532	0.485	663.501	2.819	0
5519	277	475	530	0.817	0.481	646.615	3.305	0	677	604	0.532	0.485	663.501	2.658	0
5539	278	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
5559	279	-1280	-1024	0.817	0.481	-1.000	-1.000	4	-1280	-1024	0.532	0.484	-1.000	-1.000	4
5579	280	437	620	0.817	0.481	646.922	3.298	0	666	571	0.532	0.484	659.102	3.058	0
5599	281	624	671	0.814	0.482	646.922	3.526	0	666	600	0.529	0.485	659.102	3.353	0
5619	282	838	602	0.810	0.481	646.922	3.098	0	880	597	0.526	0.485	659.102	3.183	0
5639	283	972	640	0.808	0.482	646.922	3.114	0	1027	623	0.524	0.485	659.102	3.548	0
5659	284	1138	579	0.808	0.482	659.569	3.190	0	1118	621	0.524	0.485	664.558	3.586	0
5679	285	1035	601	0.809	0.482	659.569	3.141	0	999	599	0.524	0.485	664.558	3.465	0
5699	286	1019	613	0.809	0.482	659.569	3.365	0	965	585	0.524	0.484	664.558	3.100	0
5718	287	1062	539	0.809	0.482	659.569	3.401	0	987	562	0.524	0.484	664.558	3.192	0
5738	288	1010	623	0.809	0.482	659.569	3.413	0	965	614	0.524	0.484	664.558	3.202	0
5758	289	1021	602	0.809	0.482	659.229	3.423	0	971	607	0.525	0.484	661.444	3.196	0
5778	290	978	620	0.809	0.481	659.229	3.592	0	986	628	0.524	0.484	661.444	3.513	0
5798	291	1031	626	0.810	0.481	659.229	3.503	0	953	611	0.525	0.484	661.444	3.392	0
5818	292	1010	593	0.810	0.481	659.229	3.617	0	943	613	0.525	0.483	661.444	3.422	0
5838	293	1019	622	0.810	0.481	659.229	3.289	0	957	591	0.525	0.483	661.444	3.503	0
5858	294	1005	631	0.810	0.481	652.649	3.217	0	955	586	0.525	0.483	660.858	3.446	0
5878	295	1001	601	0.810	0.481	652.649	3.412	0	959	621	0.525	0.483	660.858	3.376	0
5898	296	1003	582	0.811	0.481	652.649	3.171	0	1030	575	0.526	0.483	660.858	3.504	0
5918	297	992	588	0.811	0.481	652.649	3.393	0	959	587	0.526	0.483	660.858	3.336	0
5938	298	1005	603	0.811	0.481	652.649	3.171	0	962	586	0.526	0.483	660.858	3.289	0
5958	299	1004	583	0.811	0.481	659.428	3.278	0	966	581	0.526	0.483	662.294	3.311	0
5978	300	973	644	0.811	0.481	659.428	3.547	0	979	591	0.526	0.483	662.294	3.348	0
5998	301	974	606	0.811	0.481	659.428	3.462	0	962	631	0.526	0.483	662.294	3.280	0
6017	302	1012	631	0.811	0.481	659.428	3.529	0	938	643	0.526	0.483	662.294	3.433	0
6037	303	979	590	0.811	0.481	659.428	3.453	0	944	618	0.526	0.483	662.294	3.353	0
6057	304	994	592	0.811	0.481	660.094	3.476	0	936	623	0.526	0.483	659.272	3.342	0
6077	305	1003	533	0.811	0.481	660.094	3.509	0	930	645	0.526	0.483	659.272	3.264	0
6097	306	1004	608	0.811	0.481	660.094	3.368	0	963	612	0.526	0.483	659.272	3.217	0
6117	307	988	618	0.811	0.481	660.094	3.459	0	953	618	0.526	0.483	659.272	3.296	0
6137	308	1015	592	0.811	0.481	660.094	3.264	0	940	629	0.526	0.483	659.272	3.424	0
6157	309	1013	592	0.811	0.482	658.644	3.252	0	966	609	0.526	0.483	660.966	3.442	0
6177	310	1009	611	0.811	0.482	658.644	3.443	0	946	605	0.526	0.483	660.966	3.498	0
6197	311	992	574	0.811	0.482	658.644	3.420	0	951	635	0.526	0.483	660.966	3.423	0
6217	312	979	649	0.811	0.482	658.644	3.458	0	905	656	0.526	0.483	660.966	3.563	0
6237	313	977	619	0.811	0.482	658.644	3.592	0	951	654	0.526	0.484	660.966	3.405	0
6257	314	976	622	0.811	0.482	656.917	3.593	0	935	656	0.526	0.484	659.500	3.439	0
6277	315	977	610	0.811	0.482	656.917	3.537	0	936	650	0.526	0.484	659.500	3.370	0
6297	316	1003	625	0.812	0.482	656.917	3.294	0	986	600	0.526	0.484	659.500	3.566	0
6317	317	1007	635	0.812	0.482	656.917	3.469	0	940	585	0.527	0.484	659.500	3.467	0
6336	318	1002	636	0.812	0.482	656.917	3.509	0	967	633	0.527	0.484	659.500	3.368	0
6356	319	1005	629	0.812	0.483	660.890	3.450	0	946	601	0.527	0.484	661.107	3.450	0
6376	320	1063	637	0.811	0.483	660.890	3.520	0	1112	533	0.526	0.484	661.107	3.395	0
6396	321	1038	728	0.811	0.483	660.890	3.475	0	1049	621	0.526	0.484	661.107	3.406	0
6416	322	1081	653	0.811	0.483	660.890	3.328	0	1072	589	0.526	0.484	661.107	3.393	0
6436	323	1075	594	0.811	0.483	660.890	3.379	0	1072	613	0.526	0.484	661.107	3.272	0
6456	324	1074	617	0.811	0.483	660.832	3.307	0	1069	605	0.526	0.484	658.622	3.252	0
6476	325	1104	589	0.811	0.483	660.832	3.232	0	1078	598	0.525	0.484	658.622	3.438	0
6496	326	1063	626	0.811	0.483	660.832	3.310	0	1059	596	0.525	0.484	658.622	3.436	0
6516	327	1094	622	0.811	0.482	660.832	3.149	0	1075	624	0.525	0.484	658.622	3.272	0
6536	328	1091	609	0.811	0.482	660.832	3.215	0	1071	579	0.525	0.484	658.622	3.343	0
6556	329	1086	629	0.811	0.482	659.750	3.208	0	1068	585	0.526	0.484	657.464	3.287	0
6576	330	1046	665	0.811	0.482	659.750	3.499	0	1043	627	0.526	0.484	657.464	3.350	0
6596	331	1010	695	0.811	0.482	659.750	3.474	0	1111	614	0.526	0.484	657.464	3.283	0
6616	332	1069	646	0.812	0.482	659.750	3.362	0	1070	593	0.526	0.484	657.464	3.493	0
6636	333	1079	656	0.812	0.482	659.750	3.292	0	1058	578	0.526	0.484	657.464	3.222	0
6656	334	1088	661	0.812	0.482	657.684	3.224	0	1092	561	0.527	0.484	657.254	3.270	0
6675	335	1056	624	0.812	0.482	657.684	3.415	0	1063	604	0.527	0.484	657.254	3.392	0
6695	336	1066	667	0.813	0.482	657.684	3.304	0	1109	580	0.527	0.484	657.254	3.182	0
6715	337	1038	626	0.813	0.482	657.684	3.362	0	1070	619	0.527	0.484	657.254	3.093	0
6735	338	1050	671	0.813	0.482	657.684	3.318	0	1042	615	0.528	0.484	657.254	3.411	0
6755	339	1056	655	0.814	0.482	659.347	3.350	0	1063	611	0.528	0.484	658.412	3.290	0
6775	340	1090	570	0.814	0.482	659.347	3.411	0	1075	586	0.528	0.484	658.412	3.378	0
6795	341	1095	632	0.814	0.482	659.347	3.550	0	1098	560	0.529	0.484	658.412	3.414	0
6815	342	1061	600	0.815	0.482	659.347	3.566	0	1085	568	0.529	0.484	658.412	3.314	0
6835	343	1035	674	0.815	0.482	659.347	3.382	0	1039	569	0.530	0.484	658.412	3.535	0
6855	344	1033	676	0.816	0.483	658.691	3.450	0	1055	567	0.530	0.484	659.014	3.545	0
6875	345	1094	666	0.816	0.482	658.691	3.393	0	1071	545	0.530	0.484	659.014	3.476	0
6895	346	1082	661	0.817	0.482	658.691	3.343	0	1043	607	0.531	0.484	659.014	3.536	0
6915	347	1060	646	0.817	0.483	658.691	3.420	0	1052	626	0.531	0.484	659.014	3.361	0
6935	348	1088	609	0.817	0.483	658.691	3.287	0	1064	611	0.532	0.484	659.014	3.367	0
6955	349	1085	598	0.818	0.483	658.730	3.295	0	1059	620	0.532	0.484	658.647	3.371	0
6974	350	1080	639	0.818	0.483	658.730	3.333	0	1063	595	0.532	0.484	658.647	3.465	0
6994	351	1041	697	0.818	0.484	658.730	3.325	0	1069	630	0.533	0.484	658.647	3.373	0
7014	352	1046	660	0.819	0.483	658.730	3.297	0	1036	624	0.533	0.484	658.647	3.313	0
7034	353	-1280	-1024	0.535	0.484	-1.000	-1.000	4	933	623	0.535	0.484	658.647	3.347	0
7054	354	-1280	-1024	0.820	0.483	-1.000	-1.000	4	926	611	0.535	0.483	662.429	3.337	0
7074	355	1020	596	0.820	0.483	659.920	3.213	0	923	584	0.535	0.483	662.429	3.347	0
7094	356	1050	551	0.821	0.483	659.920	3.168	0	942	610	0.535	0.483	662.429	3.361	0
7114	357	992	584	0.821	0.483	659.920	3.237	0	956	606	0.535	0.482	662.429	3.371	0
7134	358	969	605	0.821	0.482	659.920	3.155	0	926	666	0.535	0.482	662.429	3.253	0
7154	359	974	595	0.821	0.482	657.623	3.163	0	949	683	0.535	0.482	664.148	3.263	0
7174	360	958	650	0.820	0.482	657.623	3.519	0	953	583	0.535	0.482	664.148	3.293	0
7194	361	985	623	0.820	0.482	657.623	3.346	0	965	600	0.535	0.482	664.148	3.480	0
7214	362	986	607	0.820	0.482	657.623	3.510	0	936	618	0.535	0.482	664.148	3.465	0
7234	363	957	639	0.819	0.482	657.623	3.389	0	961	597	0.534	0.483	664.148	3.327	0
7254	364	983	616	0.819	0.483	659.398	3.467	0	950	603	0.534	0.483	663.047	3.414	0
7274	365	1054	601	0.818	0.483	659.398	3.168	0	939	612	0.533	0.484	663.047	3.445	0
7294	366	1005	625	0.818	0.483	659.398	3.190	0	943	642	0.533	0.484	663.047	3.347	0
7314	367	1003	595	0.818	0.483	659.398	3.115	0	917	595	0.532	0.484	663.047	3.329	0
7333	368	979	553	0.817	0.483	659.398	3.240	0	947	599	0.532	0.484	663.047	3.399	0
7353	369	972	553	0.817	0.483	658.606	3.234	0	940	603	0.532	0.484	663.288	3.343	0
7373	370	1011	569	0.817	0.483	658.606	3.219	0	943	581	0.531	0.484	663.288	3.303	0
7393	371	1002	633	0.817	0.483	658.606	3.190	0	926	600	0.532	0.484	663.288	3.327	0
7413	372	969	628	0.817	0.483	658.606	3.370	0	960	617	0.531	0.484	663.288	3.521	0
7433	373	971	605	0.816	0.483	658.606	3.291	0	936	632	0.531	0.484	663.288	3.212	0
7453	374	975	636	0.816	0.483	659.494	3.332	0	947	648	0.531	0.484	662.176	3.259	0
7473	375	996	627	0.815	0.483	659.494	3.409	0	925	628	0.530	0.484	662.176	3.456	0
7493	376	960	629	0.815	0.483	659.494	3.348	0	943	616	0.530	0.484	662.176	3.406	0
7513	377	987	632	0.815	0.483	659.494	3.290	0	987	597	0.530	0.484	662.176	3.506	0
7533	378	985	605	0.815	0.482	659.494	3.180	0	941	613	0.529	0.484	662.176	3.301	0
7553	379	983	608	0.814	0.482	657.768	3.108	0	954	608	0.529	0.484	660.982	3.282	0
7573	380	963	621	0.814	0.482	657.768	3.300	0	966	602	0.529	0.484	660.982	3.401	0
7593	381	968	679	0.814	0.482	657.768	3.367	0	903	620	0.528	0.483	660.982	3.562	0
7613	382	1027	553	0.814	0.481	657.768	3.194	0	938	543	0.528	0.483	660.982	3.232	0
7633	383	977	659	0.814	0.481	657.768	3.183	0	961	591	0.528	0.483	660.982	3.456	0
7652	384	999	611	0.814	0.481	657.962	3.173	0	950	579	0.528	0.483	660.963	3.458	0
7672	385	1023	620	0.814	0.480	657.962	3.171	0	942	613	0.528	0.482	660.963	3.202	0
7692	386	980	661	0.814	0.480	657.962	3.220	0	939	638	0.528	0.482	660.963	3.355	0
7712	387	1009	589	0.814	0.480	657.962	3.171	0	911	585	0.528	0.482	660.963	3.369	0
7732	388	995	603	0.814	0.480	657.962	3.211	0	972	604	0.528	0.482	660.963	3.489	0
7752	389	990	603	0.814	0.480	657.819	3.190	0	977	602	0.528	0.482	661.158	3.539	0
7772	390	993	608	0.814	0.480	657.819	3.330	0	939	599	0.528	0.482	661.158	3.353	0
7792	391	973	592	0.814	0.481	657.819	3.117	0	942	551	0.529	0.482	661.158	3.079	0
7812	392	990	627	0.815	0.481	657.819	3.258	0	917	595	0.529	0.482	661.158	3.333	0
7832	393	974	567	0.815	0.481	657.819	3.414	0	945	620	0.529	0.482	661.158	3.441	0
7852	394	980	569	0.815	0.481	658.117	3.352	0	937	608	0.529	0.483	661.539	3.377	0
7872	395	979	612	0.815	0.481	658.117	3.260	0	931	633	0.529	0.483	661.539	3.302	0
7892	396	976	620	0.815	0.481	658.117	3.173	0	953	607	0.529	0.483	661.539	3.239	0
7912	397	962	656	0.815	0.481	658.117	3.223	0	922	617	0.529	0.483	661.539	3.383	0
7932	398	1021	617	0.815	0.481	658.117	3.174	0	933	701	0.529	0.483	661.539	3.354	0
7952	399	1032	626	0.815	0.481	659.619	3.199	0	948	693	0.529	0.482	663.788	3.374	0
7971	400	1019	677	0.814	0.481	659.619	3.147	0	916	638	0.529	0.482	663.788	3.347	0
7991	401	981	662	0.815	0.481	659.619	3.238	0	949	624	0.529	0.482	663.788	3.359	0
8011	402	993	659	0.814	0.481	659.619	3.126	0	943	588	0.529	0.482	663.788	3.254	0
8031	403	977	648	0.814	0.481	659.619	3.352	0	909	672	0.529	0.482	663.788	3.386	0
8051	404	980	644	0.814	0.481	659.157	3.350	0	935	660	0.529	0.483	662.669	3.363	0
8071	405	869	579	0.815	0.481	659.157	3.312	0	872	631	0.530	0.483	662.669	3.256	0
8091	406	653	642	0.818	0.481	659.157	3.300	0	655	597	0.533	0.483	662.669	3.565	0
8111	407	479	588	0.821	0.481	659.157	3.230	0	502	630	0.536	0.482	662.669	3.479	0
8131	408	399	631	0.822	0.481	659.157	3.273	0	392	596	0.537	0.482	662.669	3.535	0
8151	409	338	630	0.822	0.481	645.241	3.179	0	288	612	0.537	0.483	657.778	3.471	0
8171	410	445	656	0.823	0.481	645.241	3.172	0	372	595	0.537	0.482	657.778	3.457	0
8191	411	410	648	0.823	0.481	645.241	3.043	0	403	602	0.538	0.482	657.778	3.352	0
8211	412	368	620	0.823	0.481	645.241	3.152	0	626	594	0.538	0.482	657.778	2.661	0
8231	413	408	622	0.823	0.481	645.241	3.125	0	-1280	-1024	0.823	0.481	-1.000	-1.000	4
8251	414	397	626	0.823	0.481	644.136	3.078	0	-1280	-1024	0.538	0.482	-1.000	-1.000	4
8270	415	407	589	0.823	0.481	644.136	2.904	0	-1280	-1024	0.823	0.481	-1.000	-1.000	4
8290	416	416	595	0.823	0.481	644.136	3.008	0	-1280	-1024	0.823	0.481	-1.000	-1.000	4
8310	417	406	613	0.824	0.481	644.136	3.032	0	668	594	0.538	0.482	657.826	2.633	0
8330	418	376	616	0.824	0.481	644.136	3.087	0	-1280	-1024	0.824	0.481	-1.000	-1.000	4
8350	419	367	606	0.824	0.481	651.466	3.157	0	-1280	-1024	0.538	0.482	-1.000	-1.000	4
8370	420	414	617	0.824	0.481	651.466	3.100	0	-1280	-1024	0.824	0.481	-1.000	-1.000	4
8390	421	411	671	0.824	0.481	651.466	3.216	0	-1280	-1024	0.824	0.481	-1.000	-1.000	4
8410	422	403	646	0.824	0.481	651.466	3.243	0	-1280	-1024	0.824	0.481	-1.000	-1.000	4
8430	423	395	595	0.824	0.481	651.466	3.194	0	-1280	-1024	0.824	0.481	-1.000	-1.000	4
8450	424	388	626	0.825	0.481	644.395	3.162	0	-1280	-1024	0.540	0.482	-1.000	-1.000	4
8470	425	298	695	0.825	0.481	644.395	3.174	0	-1280	-1024	0.825	0.481	-1.000	-1.000	4
8490	426	309	684	0.825	0.481	644.395	3.330	0	260	621	0.539	0.482	659.807	3.196	0
8510	427	306	695	0.825	0.481	644.395	3.307	0	-1280	-1024	0.825	0.481	-1.000	-1.000	4
8530	428	307	625	0.825	0.481	644.395	3.090	0	-1280	-1024	0.825	0.481	-1.000	-1.000	4
8550	429	294	605	0.825	0.481	650.634	3.185	0	-1280	-1024	0.540	0.482	-1.000	-1.000	4
8570	430	328	618	0.826	0.481	650.634	3.109	0	-1280	-1024	0.826	0.481	-1.000	-1.000	4
8590	431	308	656	0.826	0.481	650.634	3.187	0	-1280	-1024	0.826	0.481	-1.000	-1.000	4
8609	432	284	603	0.826	0.481	650.634	3.212	0	-1280	-1024	0.826	0.481	-1.000	-1.000	4
8629	433	276	604	0.826	0.481	650.634	3.056	0	-1280	-1024	0.826	0.481	-1.000	-1.000	4
8649	434	267	606	0.826	0.481	649.979	3.094	0	-1280	-1024	0.826	0.481	-1.000	-1.000	4
8669	435	316	603	0.826	0.481	649.979	2.956	0	-1280	-1024	0.826	0.481	-1.000	-1.000	4
8689	436	312	636	0.826	0.481	649.979	3.084	0	-1280	-1024	0.826	0.481	-1.000	-1.000	4
8709	437	291	624	0.826	0.481	649.979	3.189	0	-1280	-1024	0.826	0.481	-1.000	-1.000	4
8729	438	293	653	0.826	0.481	649.979	3.142	0	-1280	-1024	0.826	0.481	-1.000	-1.000	4
8749	439	295	664	0.825	0.481	643.776	3.167	0	-1280	-1024	0.540	0.482	-1.000	-1.000	4
8769	440	284	606	0.826	0.481	643.776	3.186	0	-1280	-1024	0.826	0.481	-1.000	-1.000	4
8789	441	295	651	0.825	0.481	643.776	3.083	0	-1280	-1024	0.825	0.481	-1.000	-1.000	4
8809	442	284	609	0.825	0.481	643.776	2.959	0	-1280	-1024	0.825	0.481	-1.000	-1.000	4
8829	443	290	588	0.825	0.481	643.776	2.997	0	-1280	-1024	0.825	0.481	-1.000	-1.000	4
8849	444	286	597	0.824	0.481	644.327	3.036	0	-1280	-1024	0.539	0.482	-1.000	-1.000	4
8869	445	292	698	0.825	0.481	644.327	3.159	0	-1280	-1024	0.825	0.481	-1.000	-1.000	4
8889	446	301	596	0.824	0.480	644.327	3.021	0	-1280	-1024	0.824	0.480	-1.000	-1.000	4
8908	447	307	626	0.824	0.480	644.327	2.990	0	-1280	-1024	0.824	0.480	-1.000	-1.000	4
8928	448	302	580	0.824	0.480	644.327	3.103	0	-1280	-1024	0.824	0.480	-1.000	-1.000	4
8948	449	303	571	0.824	0.480	651.766	3.056	0	-1280	-1024	0.538	0.482	-1.000	-1.000	4
8968	450	300	587	0.824	0.480	651.766	3.020	0	-1280	-1024	0.824	0.480	-1.000	-1.000	4
8988	451	299	600	0.824	0.480	651.766	2.957	0	-1280	-1024	0.824	0.480	-1.000	-1.000	4
9008	452	286	594	0.824	0.480	651.766	3.172	0	-1280	-1024	0.824	0.480	-1.000	-1.000	4
9028	453	297	574	0.824	0.480	651.766	2.926	0	-1280	-1024	0.824	0.480	-1.000	-1.000	4
9048	454	295	592	0.824	0.480	643.968	2.952	0	-1280	-1024	0.539	0.481	-1.000	-1.000	4
9068	455	373	632	0.823	0.480	643.968	3.219	0	-1280	-1024	0.823	0.480	-1.000	-1.000	4
9088	456	423	638	0.823	0.480	643.968	3.002	0	-1280	-1024	0.823	0.480	-1.000	-1.000	4
9108	457	405	583	0.823	0.480	643.968	2.961	0	-1280	-1024	0.823	0.480	-1.000	-1.000	4
9128	458	392	638	0.824	0.480	643.968	3.153	0	-1280	-1024	0.824	0.480	-1.000	-1.000	4
9148	459	408	608	0.823	0.480	650.656	3.060	0	-1280	-1024	0.823	0.480	-1.000	-1.000	4
9168	460	429	571	0.824	0.480	650.656	2.963	0	-1280	-1024	0.824	0.480	-1.000	-1.000	4
9188	461	419	562	0.824	0.480	650.656	3.147	0	-1280	-1024	0.824	0.480	-1.000	-1.000	4
9208	462	401	580	0.824	0.480	650.656	3.167	0	-1280	-1024	0.824	0.480	-1.000	-1.000	4
9227	463	386	590	0.824	0.480	650.656	3.072	0	-1280	-1024	0.824	0.480	-1.000	-1.000	4
9247	464	372	604	0.824	0.480	643.583	3.144	0	-1280	-1024	0.824	0.480	-1.000	-1.000	4
9267	465	420	591	0.824	0.480	643.583	3.134	0	-1280	-1024	0.824	0.480	-1.000	-1.000	4
9287	466	449	555	0.825	0.480	643.583	3.157	0	633	526	0.539	0.481	643.583	2.535	0
9307	467	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
9327	468	465	565	0.825	0.480	643.583	3.190	0	-1280	-1024	0.825	0.480	-1.000	-1.000	4
9347	469	475	562	0.825	0.480	648.228	3.230	0	-1280	-1024	0.539	0.481	-1.000	-1.000	4
9367	470	409	622	0.825	0.480	648.228	3.251	0	661	525	0.539	0.481	656.682	2.667	0
9387	471	434	546	0.825	0.480	648.228	3.221	0	625	542	0.539	0.480	656.682	2.555	0
9407	472	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
9427	473	420	637	0.826	0.479	648.228	3.276	0	626	547	0.540	0.480	656.682	2.596	0
9447	474	423	616	0.826	0.479	647.740	3.268	0	627	550	0.540	0.480	656.415	2.616	0
9467	475	410	641	0.827	0.479	647.740	3.174	0	618	586	0.541	0.480	656.415	2.776	0
9487	476	439	575	0.827	0.479	647.740	3.174	0	-1280	-1024	0.827	0.479	-1.000	-1.000	4
9507	477	430	578	0.827	0.479	647.740	3.240	0	657	568	0.541	0.479	656.415	3.087	0
9527	478	423	669	0.827	0.479	647.740	3.335	0	666	611	0.542	0.480	656.415	3.077	0
9546	479	429	635	0.827	0.480	650.131	3.377	0	666	611	0.542	0.480	656.092	3.075	0
9566	480	453	602	0.828	0.480	650.131	3.320	0	-1280	-1024	0.828	0.480	-1.000	-1.000	4
9586	481	439	617	0.828	0.480	650.131	3.228	0	-1280	-1024	0.828	0.480	-1.000	-1.000	4
9606	482	422	597	0.828	0.480	650.131	3.310	0	659	547	0.542	0.480	656.092	2.822	0
9626	483	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
9646	484	-1280	-1024	0.828	0.480	-1.000	-1.000	4	-1280	-1024	0.542	0.480	-1.000	-1.000	4
9666	485	438	578	0.828	0.480	651.417	3.349	0	-1280	-1024	0.828	0.480	-1.000	-1.000	4
9686	486	408	630	0.828	0.480	651.417	3.282	0	-1280	-1024	0.828	0.480	-1.000	-1.000	4
9706	487	412	602	0.828	0.480	651.417	3.261	0	-1280	-1024	0.828	0.480	-1.000	-1.000	4
9726	488	443	617	0.827	0.480	651.417	3.226	0	659	553	0.542	0.480	656.830	2.841	0
9746	489	421	606	0.827	0.480	650.022	3.208	0	661	550	0.541	0.480	658.364	2.848	0
9766	490	437	619	0.827	0.480	650.022	3.293	0	-1280	-1024	0.827	0.480	-1.000	-1.000	4
9786	491	424	612	0.827	0.480	650.022	3.194	0	691	551	0.541	0.480	658.364	2.792	0
9806	492	394	616	0.827	0.480	650.022	3.275	0	-1280	-1024	0.827	0.480	-1.000	-1.000	4
9826	493	316	655	0.828	0.480	650.022	3.247	0	-1280	-1024	0.828	0.480	-1.000	-1.000	4
9846	494	285	664	0.828	0.480	644.134	3.185	0	-1280	-1024	0.543	0.480	-1.000	-1.000	4
9865	495	333	623	0.828	0.479	644.134	3.082	0	-1280	-1024	0.828	0.479	-1.000	-1.000	4
9885	496	313	623	0.828	0.479	644.134	3.285	0	-1280	-1024	0.828	0.479	-1.000	-1.000	4
9905	497	308	584	0.828	0.479	644.134	3.166	0	-1280	-1024	0.828	0.479	-1.000	-1.000	4
9925	498	289	643	0.828	0.479	644.134	3.207	0	-1280	-1024	0.828	0.479	-1.000	-1.000	4
9945	499	280	635	0.828	0.480	644.024	3.141	0	-1280	-1024	0.542	0.480	-1.000	-1.000	4
9965	500	334	625	0.828	0.479	644.024	3.221	0	-1280	-1024	0.828	0.479	-1.000	-1.000	4
9985	501	338	641	0.828	0.479	644.024	3.164	0	-1280	-1024	0.828	0.479	-1.000	-1.000	4
10005	502	309	632	0.828	0.479	644.024	3.116	0	-1280	-1024	0.828	0.479	-1.000	-1.000	4
10025	503	308	622	0.828	0.479	644.024	3.151	0	-1280	-1024	0.828	0.479	-1.000	-1.000	4
10045	504	308	626	0.828	0.479	645.081	3.136	0	-1280	-1024	0.542	0.479	-1.000	-1.000	4
10065	505	318	607	0.828	0.479	645.081	3.198	0	-1280	-1024	0.828	0.479	-1.000	-1.000	4
10085	506	287	636	0.828	0.479	645.081	3.164	0	-1280	-1024	0.828	0.479	-1.000	-1.000	4
10105	507	329	648	0.829	0.480	645.081	3.116	0	-1280	-1024	0.829	0.480	-1.000	-1.000	4
10125	508	336	601	0.829	0.480	645.081	3.150	0	-1280	-1024	0.829	0.480	-1.000	-1.000	4
